,reviews.text,reviews.doRecommend
1129,"It is a great voice control device that help daily life around the house. The mic pickup is very sensitive ND can pickup my commands from across the room with TV on. It retrieve s all kind of information such as nrws, weather etc. Great music player. Love it!!",True
1130,My entire family has fun playing music and asking Alexa questions. A great purchase for our home.,True
1131,This was a nice edition to my entertainment add ons. Makes watching tv more of a pleasure. The price wasn't that bad either.,True
1132,My three year old son love it. He can read and learn so much from the free time app.,True
1133,I brought this tablet for my granddaughter she played her brothers and I want her to have one,True
1134,Great tablet for a toddler to start on! The parental controls can be fiddled with a little bit but good anyways!,True
1135,I feel like I have been completely lied to about this device. Despite reviews claiming a hands free mode that does not exist in the settings. I just downloaded the app for the first time today and there is no hands free option to enable in settings. And Pandora said it's not available in the US on this Amazon tap. Thanks for ruining a birthday Amazon,False
1136,"Great price for the fire, my other fire stopped working after 4 years, I logged into amazon, and it updated the new one with all my apps",True
1137,It's great! The price is right. You can load lots of books and cloud is unlimited to keep your books,True
1138,Nice for watch nexflix play games best item i buy .,True
1139,I like the size it fits right in my pocket and its not bulky,True
1140,"Small table for a small price comparable to other tablet options on the market but not as user-friendly as I'd hoped. I prefer Samsung and the Google Playstore. Initial set up took a while citing the table to could not locate WIFI but it was on an accessible and in use by other devices at the same moment with accessibility for the Fire tablet to also connect. Eventually it connected but the ability to use the tablet, functions, tools, etc with ease was disappointing to myself (adult) and child I purchased it for. However it's a great ""first-time"" tablet and priced well.",False
1141,"Excited about this product, it is going to be fun to use and an interesting addition!",True
1142,"This is installed in a sewing room in lieu of a cable box with a monthly fee. She uses it with prime movies and tv shows (best of all, I don't have to watch)I did set it up and tried voice search. It works great>",True
1143,Overall this is a great product. It sometimes freezes with some of the games but other apps work great. Alexa is a great addition.,True
1144,I'll never go back to books - Very easy to use and comfortable on the eyes,True
1145,Ni problem at all. Run good easy to use. The remote very usefull,True
1146,"I plan to get a 4K TV soon, and already having the previous one for a TV this should be a good upgrade. All of the same services are present and the remote has been improved (still bluetooth). Although the 4K is only at 30fps, it will be fine as the TV's and content for 4K start to role out. The upgraded processor and micro SD slot (up to 128GB I believe) should make future proof for the next few years at least. Easy to hook up and start watching as with the previous version.",True
1147,"This tablet is small, compact and easy to handle. It's easy to figure out the main functions. My one complaint is that it does not support some big apps such as Dropbox or Google Drive.",True
1148,"This is a great tablet for the price. Would give it 5 stars if it had included some sort of instruction manual. Otherwise, definitely recommend.",True
